AB054646	Thermus oshimai strain SPS-17 16S ribosomal RNA, partial sequence	10.1128/AEM.67.4.1601-1616.2001	11282611	Appl. Environ. Microbiol. 67:1601-1606 (2001)	Ishiguro M.; Kaneko S.; Kuno A.; Koyama Y.; Yoshida S.; Park G.-G.; Sakakibara Y.; Kusakabe I.; Kobayashi H.; ;	Kobayashi H.; Kaneko S.; Koyama Y.; ;	19-JAN-2001 Hideyuki Kobayashi, National Food Research Institute, Molecular Func		
AF143648	Thermus filiformis strain Wai33 16S ribosomal RNA, partial sequence	10.1111/j.1574-6941.1999.tb00644.x	10508940	FEMS Microbiol. Ecol. 30:157-162 (1999)	Saul D.J.; Reeves R.A.; Morgan H.W.; Bergquist P.L.; ;	Saul D.J.; Reeves R.A.; Morgan H.W.; Bergquist P.L.; ;	16-APR-1999 School of Biological Sciences, University of Auckland, Private Bag 9		
AF143647	Thermus filiformis strain Wai33 16S ribosomal RNA, partial sequence	10.1111/j.1574-6941.1999.tb00644.x	10508940	FEMS Microbiol. Ecol. 30:157-162 (1999)	Saul D.J.; Reeves R.A.; Morgan H.W.; Bergquist P.L.; ;	Saul D.J.; Reeves R.A.; Morgan H.W.; Bergquist P.L.; ;	16-APR-1999 School of Biological Sciences, University of Auckland, Private Bag 9		
AF143652	Thermus filiformis strain Wai33 16S ribosomal RNA, partial sequence	10.1111/j.1574-6941.1999.tb00644.x	10508940	FEMS Microbiol. Ecol. 30:157-162 (1999)	Saul D.J.; Reeves R.A.; Morgan H.W.; Bergquist P.L.; ;	Saul D.J.; Reeves R.A.; Morgan H.W.; Bergquist P.L.; ;	16-APR-1999 School of Biological Sciences, University of Auckland, Private Bag 9		
AF143635	Thermus filiformis strain Wai33 16S ribosomal RNA, partial sequence	10.1111/j.1574-6941.1999.tb00644.x	10508940	FEMS Microbiol. Ecol. 30:157-162 (1999)	Saul D.J.; Reeves R.A.; Morgan H.W.; Bergquist P.L.; ;	Saul D.J.; Reeves R.A.; Morgan H.W.; Bergquist P.L.; ;	16-APR-1999 School of Biological Sciences, University of Auckland, Private Bag 9		
AF143643	Thermus filiformis strain Wai33 16S ribosomal RNA, partial sequence	10.1111/j.1574-6941.1999.tb00644.x	10508940	FEMS Microbiol. Ecol. 30:157-162 (1999)	Saul D.J.; Reeves R.A.; Morgan H.W.; Bergquist P.L.; ;	Saul D.J.; Reeves R.A.; Morgan H.W.; Bergquist P.L.; ;	16-APR-1999 School of Biological Sciences, University of Auckland, Private Bag 9		
AF143651	Thermus filiformis strain Wai33 16S ribosomal RNA, partial sequence	10.1111/j.1574-6941.1999.tb00644.x	10508940	FEMS Microbiol. Ecol. 30:157-162 (1999)	Saul D.J.; Reeves R.A.; Morgan H.W.; Bergquist P.L.; ;	Saul D.J.; Reeves R.A.; Morgan H.W.; Bergquist P.L.; ;	16-APR-1999 School of Biological Sciences, University of Auckland, Private Bag 9		
AF181926	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence			Compost Sci. Util. 10:303-312 (2002)	Alfreider A.; Peters S.; Tebbe C.; Rangger A.; Insam H.; ;	Alfreider A.; Insam H.; ;	01-SEP-1999 Institute of Microbiology, University of Innsbruck, Technikerstrasse		
AF255590	Thermus scotoductus strain Se-1 16S ribosomal RNA, partial sequence	10.1128/AEM.66.7.2835-2841.2000	10877776	Appl. Environ. Microbiol. 66:2835-2841 (2000)	Skirnisdottir S.; Hreggvidsson G.O.; Hjorleifsdottir S.; Marteinsson V.T.; Petursdottir S.K.; Holst O.; Kristjansson J.K.; ;	Skirnisdottir S.; Hreggvidsson G.O.; Hjorleifsdottir S.; Marteinsson V.T.; Petursdottir S.P.; Holst O.; Kristjansson J.K.; ;	13-APR-2000 Prokaria, Keldnaholt, Reykjavik 112		
AF255591	Thermus aquaticus strain YT-1 16S ribosomal RNA, partial sequence	10.1128/AEM.66.7.2835-2841.2000	10877776	Appl. Environ. Microbiol. 66:2835-2841 (2000)	Skirnisdottir S.; Hreggvidsson G.O.; Hjorleifsdottir S.; Marteinsson V.T.; Petursdottir S.K.; Holst O.; Kristjansson J.K.; ;	Skirnisdottir S.; Hreggvidsson G.O.; Hjorleifsdottir S.; Marteinsson V.T.; Petursdottir S.P.; Holst O.; Kristjansson J.K.; ;	13-APR-2000 Prokaria, Keldnaholt, Reykjavik 112		
AF255592	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence	10.1128/AEM.66.7.2835-2841.2000	10877776	Appl. Environ. Microbiol. 66:2835-2841 (2000)	Skirnisdottir S.; Hreggvidsson G.O.; Hjorleifsdottir S.; Marteinsson V.T.; Petursdottir S.K.; Holst O.; Kristjansson J.K.; ;	Skirnisdottir S.; Hreggvidsson G.O.; Hjorleifsdottir S.; Marteinsson V.T.; Petursdottir S.P.; Holst O.; Kristjansson J.K.; ;	13-APR-2000 Prokaria, Keldnaholt, Reykjavik 112		
AF257219	Thermus antranikianii strain HN3-7 16S ribosomal RNA, partialsequence	10.1007/s007920000172	11302502	Extremophiles 5:45-51 (2001)	Skirnisdottir S.; Hreggvidsson G.O.; Holst O.; Kristjansson J.K.; ;	Skirnisdottir S.; Hreggvidsson G.O.; Holst O.; Kristjansson J.K.; ;	17-APR-2000 Prokaria, Keldnaholt, Reykjavik 112, Iceland		
AF311355	Thermus brockianus strain YS38 16S ribosomal RNA, partial sequence		12024275	Microb. Ecol. 42:117-125 (2001)	Hjorleifsdottir S.; Skirnisdottir S.; Hreggvidsson G.O.; Holst O.; Kristjansson J.K.; ;	Hjorleifsdottir S.; Skirnisdottir S.; Hreggvidsson G.O.; Kristjansson J.K.; ;	05-OCT-2000 Prokaria Ltd., Gylfaflot 5, 112-Reykjavik 112, Iceland		
AF311356	Thermus scotoductus strain Se-1 16S ribosomal RNA, partial sequence		12024275	Microb. Ecol. 42:117-125 (2001)	Hjorleifsdottir S.; Skirnisdottir S.; Hreggvidsson G.O.; Holst O.; Kristjansson J.K.; ;	Hjorleifsdottir S.; Skirnisdottir S.; Hreggvidsson G.O.; Kristjansson J.K.; ;	05-OCT-2000 Prokaria Ltd., Gylfaflot 5, 112-Reykjavik 112, Iceland		
AF324062	Thermus scotoductus strain Se-1 16S ribosomal RNA, partial sequence			Unpublished	Chen M.-Y.; Tsay S.-S.; ;	Chen M.-Y.; Tsay S.-S.; ;	26-NOV-2000 Botany, National Taiwan University, 1,Roosevelt Road, Section 4, Tai	Taiwan: Wu-Rai hot springs	
AF331969	Thermus scotoductus strain Se-1 16S ribosomal RNA, partial sequence			Unpublished	Lin L.; Chen C.; Peng Q.; Ben K.; ;	Lin L.; Chen C.; Peng Q.; Ben K.; ;	21-DEC-2000 Biotechnology, Kunming University of Science and Technology, Bailong	China: Yunnan, Tengchong Rehai	
AF384168	Thermus aquaticus strain YT-1 16S ribosomal RNA, partial sequence	10.1111/j.1574-6968.2001.tb10907.x	11731145	FEMS Microbiol. Lett. 204:335-340 (2001)	Gihring T.M.; Banfield J.F.; ;	Gihring T.M.; Banfield J.F.; ;	22-MAY-2001 Geology & Geophysics, The University of Wisconsin - Madison, 1215 W.	USA: terrestrial hot spring in northern California	
AF402971	Thermus filiformis strain Wai33 16S ribosomal RNA, partial sequence		12579381	Extremophiles 7:63-70 (2003)	Sunna A.; Bergquist P.L.; ;	Sunna A.; Bergquist P.L.; ;	27-JUL-2001 Biological Sciences, Macquarie University, North Ryde, NSW 2109, Aus	New Zealand:Rotorua, Kuirau Park	
AF407674	Thermus scotoductus strain Se-1 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Sciences, Griffith University,	Australia:Great Artesian Basin	
AF407676	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Sciences, Griffith University,	Australia:Great Artesian Basin	
AF407682	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Sciences, Griffith University,	Australia:Great Artesian Basin	
AF407681	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Sciences, Griffith University,	Australia:Great Artesian Basin	
AF407683	Thermus scotoductus strain Se-1 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Sciences, Griffith University,	Australia:Great Artesian Basin	
AF407694	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Sciences, Griffith University,	Australia:Great Artesian Basin	
AF407693	Thermus scotoductus strain Se-1 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Sciences, Griffith University,	Australia:Great Artesian Basin	
AF407704	Thermus oshimai strain SPS-17 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Sciences, Griffith University,	Australia:Great Artesian Basin	
AF407732	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Science, Griffith University,	Australia: Great Artesian Basin	
AF407736	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Science, Griffith University,	Australia: Great Artesian Basin	
AF407737	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Science, Griffith University,	Australia: Great Artesian Basin	
AF407734	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Science, Griffith University,	Australia: Great Artesian Basin	
AF407735	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Science, Griffith University,	Australia: Great Artesian Basin	
AF407739	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Science, Griffith University,	Australia: Great Artesian Basin	
AF407733	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Science, Griffith University,	Australia: Great Artesian Basin	
AF407740	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Science, Griffith University,	Australia: Great Artesian Basin	
AF407738	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Science, Griffith University,	Australia: Great Artesian Basin	
AF407744	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Science, Griffith University,	Australia: Great Artesian Basin	
AF407745	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Science, Griffith University,	Australia: Great Artesian Basin	
AF407743	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Science, Griffith University,	Australia: Great Artesian Basin	
AF407747	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Science, Griffith University,	Australia: Great Artesian Basin	
AF407741	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Science, Griffith University,	Australia: Great Artesian Basin	
AF407742	Thermus scotoductus strain Se-1 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Science, Griffith University,	Australia: Great Artesian Basin	
AF407748	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Science, Griffith University,	Australia: Great Artesian Basin	
AF407746	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Spanevello M.D.; Patel B.K.C.; ;	Spanevello M.D.; Patel B.K.C.; ;	10-AUG-2001 School of Biomolecular and Biomedical Science, Griffith University,	Australia: Great Artesian Basin	
AF445644	Thermus aquaticus strain YT-1 16S ribosomal RNA, partial sequence			Unpublished	Bonheyo G.T.; Fouke B.W.; Frias-Lopez J.; Sanzenbacher B.; ;	Bonheyo G.T.; Fouke B.W.; Frias-Lopez J.; Sanzenbacher B.; ;	08-NOV-2001 Geology, University of Illinois, Urbana-Champaign, 245 Natural Histo		
AF448817	Thermus scotoductus strain Se-1 16S ribosomal RNA, partial sequence			Unpublished	Wen J.J.; Xiong P.J.; Xu X.; ;	Wen J.J.; Xiong P.J.; Xu X.; ;	18-NOV-2001 Key Lab of Oceanic Biotechnology, Third Institute of Oceanography, S		
AF481346	Thermus scotoductus strain Se-1 16S ribosomal RNA, partial sequence					Sharma P.; D'Souza D.R.; ;	06-FEB-2002 Microbiology, Panjab University, Sector 14, Chandigarh, UT 160014, I		
AF521187	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Peng Q.; Guo C.; Zhu W.; ;	Peng Q.; Guo C.; Zhu W.; ;	14-JUN-2002 Institute of Microbiology, Yunnan University, Kunming, Yunnan 650091	China: Tengchong Rehai	
AF521188	Thermus igniterrae strain RF-4 16S ribosomal RNA, partial sequence			Unpublished	Peng Q.; Guo C.; Zhu W.; ;	Peng Q.; Guo C.; Zhu W.; ;	14-JUN-2002 Institute of Microbiology, Yunnan University, Kunming, Yunnan 650091	China: Tengchong Rehai	
AJ011360	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence			FEMS Microbiol. Ecol. 28:141-149 (1999)	Blanc M.P.; Marilley L.; Beffa T.; Aragno M.; ;	Blanc M.P.; ;	18-SEP-1998 Blanc M.P., Laboratoire de microbiologie, Universite de Neuchatel, C		
AJ011355	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence			FEMS Microbiol. Ecol. 28:141-149 (1999)	Blanc M.P.; Marilley L.; Beffa T.; Aragno M.; ;	Blanc M.P.; ;	18-SEP-1998 Blanc M.P., Laboratoire de microbiologie, Universite de Neuchatel, C		
AJ011358	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence			FEMS Microbiol. Ecol. 28:141-149 (1999)	Blanc M.P.; Marilley L.; Beffa T.; Aragno M.; ;	Blanc M.P.; ;	18-SEP-1998 Blanc M.P., Laboratoire de microbiologie, Universite de Neuchatel, C		
AJ251938	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence	10.1139/cjm-46-11-1029	11109491	Can. J. Microbiol. 46:1029-1035 (2000)	Lyon P.F.; Beffa T.; Blanc M.; Auling G.; Aragno M.; ;	Lyon P.F.; ;	16-DEC-1999 Lyon P.F., Microbiology Laboratory, University of Neuchatel, Case Po	Switzerland	
AJ251940	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence			Unpublished	Lyon P.F.; Beffa T.; Blanc M.; Auling G.; Aragno M.; ;	Lyon P.F.; ;	16-DEC-1999 Lyon P.F., Microbiology Laboratory, University of Neuchatel, Case Po	Switzerland	
AJ251939	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence			Unpublished	Lyon P.F.; Beffa T.; Blanc M.; Auling G.; Aragno M.; ;	Lyon P.F.; ;	16-DEC-1999 Lyon P.F., Microbiology Laboratory, University of Neuchatel, Case Po	Switzerland	
AJ582567	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence			Unpublished	Romano I.; Lama L.; Poli A.; Schiano Moriello V.; Gambacorta A.; Nicolaus B.; ;	Nicolaus B.; ;	10-SEP-2003 Nicolaus B., C.N.R., Istituto di Chimica Biomolecolare C.N.R, via Ca	Italy:Campania	marine sediments
AJ871174	Thermus scotoductus strain Se-1 16S ribosomal RNA, partial sequence	10.1016/j.femsle.2005.02.011	15796977	FEMS Microbiol. Lett. 245:39-45 (2005)	Pires A.; Albuquerque L.; Tiago I.; Nobre F.; Empadinhas N.; Verissimo A.; da Costa M.S.; ;	Tiago I.; ;	20-DEC-2004 Tiago I., Zoologia, Lab. Microbiologia, 3004-517, Coimbra, PORTUGAL.	Portugal:Azores	hot spring water
AM234699	Thermus scotoductus strain Se-1 16S ribosomal RNA, partial sequence	10.1111/j.1462-2920.2006.01087.x	17107552	Environ. Microbiol. 8:2106-2114 (2006)	Lavire C.; Normand P.; Alekhina I.; Bulat S.; Prieur D.; Birrien J.L.; Fournier P.; Hanni C.; Petit J.R.; ;	Lavire C.; ;	06-MAR-2006 Lavire C., Universite Claude Bernard-Lyon I, Ecologie Microbienne UM	Antarctica:East Antarctica, Vostok Glacier	accretion ice
AM268245	Thermus scotoductus strain Se-1 16S ribosomal RNA, partial sequence			Unpublished	Yakimov M.M.; Giuliano L.; Cappello S.; Denaro R.; Golyshin P.; ;	Yakimov M.M.; ;	18-MAY-2006 Yakimov M.M., Molecular Microbiology, Istituto per l'Ambiente Marino		mud volcano in Urania Basin of the Mediterranean S
AM402983	Thermus oshimai strain SPS-17 16S ribosomal RNA, partial sequence			Unpublished	Poli A.; Nicolaus B.; Ceschi C.; ;	Poli A.; ;	20-SEP-2006 Poli A., C.N.R., Istituto di Chimica Biomolecolare, via Campi Flegre	Italy:Padova, Abano Terme	thermal mat
AM777961	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence			Unpublished	Tiago I.; Verissimo A.; ;	Tiago I.; ;	01-AUG-2007 Tiago I., Zoologia, University of Coimbra, Lab. Microbiologia, 3004-	Portugal	alkaline groundwater
AM932217	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence			Microb. Ecol. 0:0-0 (2008)	Szekely A.J.; Sipos R.; Berta B.; Vajna B.; Hajdu C.; Marialigeti K.; ;	Szekely A.J.; ;	13-JAN-2008 Szekely A.J., Microbiology, Eotvos Lorand Science University, Pazman	Hungary	15 day old mushroom compost
AM932214	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence			Microb. Ecol. 0:0-0 (2008)	Szekely A.J.; Sipos R.; Berta B.; Vajna B.; Hajdu C.; Marialigeti K.; ;	Szekely A.J.; ;	13-JAN-2008 Szekely A.J., Microbiology, Eotvos Lorand Science University, Pazman	Hungary	9 day old mushroom compost
AM932220	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence			Microb. Ecol. 0:0-0 (2008)	Szekely A.J.; Sipos R.; Berta B.; Vajna B.; Hajdu C.; Marialigeti K.; ;	Szekely A.J.; ;	13-JAN-2008 Szekely A.J., Microbiology, Eotvos Lorand Science University, Pazman	Hungary	15 day old mushroom compost
AM932211	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence			Microb. Ecol. 0:0-0 (2008)	Szekely A.J.; Sipos R.; Berta B.; Vajna B.; Hajdu C.; Marialigeti K.; ;	Szekely A.J.; ;	13-JAN-2008 Szekely A.J., Microbiology, Eotvos Lorand Science University, Pazman	Hungary	9 day old mushroom compost
AM932221	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence			Microb. Ecol. 0:0-0 (2008)	Szekely A.J.; Sipos R.; Berta B.; Vajna B.; Hajdu C.; Marialigeti K.; ;	Szekely A.J.; ;	13-JAN-2008 Szekely A.J., Microbiology, Eotvos Lorand Science University, Pazman	Hungary	15 day old mushroom compost
AM932212	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence			Microb. Ecol. 0:0-0 (2008)	Szekely A.J.; Sipos R.; Berta B.; Vajna B.; Hajdu C.; Marialigeti K.; ;	Szekely A.J.; ;	13-JAN-2008 Szekely A.J., Microbiology, Eotvos Lorand Science University, Pazman	Hungary	9 day old mushroom compost
AP008226	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence			Unpublished	Masui R.; Kurokawa K.; Nakagawa N.; Tokunaga F.; Koyama Y.; Shibata T.; Oshima T.; Yokoyama S.; Yasunaga T.; Kuramitsu S.; ;	Masui R.; Kurokawa K.; Nakagawa N.; Tokunaga F.; Koyama Y.; Shibata T.; Oshima T.; Yokoyama S.; Yasunaga T.; Kuramitsu S.; ;	11-NOV-2004 Contact:Ken Kurokawa Nara Institute of Science and Technology, Gradu		
AP008226	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence			Unpublished	Masui R.; Kurokawa K.; Nakagawa N.; Tokunaga F.; Koyama Y.; Shibata T.; Oshima T.; Yokoyama S.; Yasunaga T.; Kuramitsu S.; ;	Masui R.; Kurokawa K.; Nakagawa N.; Tokunaga F.; Koyama Y.; Shibata T.; Oshima T.; Yokoyama S.; Yasunaga T.; Kuramitsu S.; ;	11-NOV-2004 Contact:Ken Kurokawa Nara Institute of Science and Technology, Gradu		
AX557347	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence			Patent number WO0246392-A2/45, 13-JUN-2002. THE RE	Noller H.F.; Cate J.H.; Yusupov M.M.; Yusupova G.Z.; Baucom A.E.; Lancaster L.; Dallas A.; Lieberman K.; ;				
AY028380	Thermus brockianus strain YS38 16S ribosomal RNA, partial sequence			Unpublished	Choe E.; Choi H.-J.; Lee D.-W.; Kim B.-C.; Pyun Y.-R.; ;	Choe E.; Choi H.-J.; Lee D.-W.; Kim B.-C.; Pyun Y.-R.; ;	05-MAR-2001 Dept. of Biotechnology, Yonsei Univ., Seodaemungu Shinchondong 134,		
AY053486	Thermus aquaticus strain YT-1 16S ribosomal RNA, partial sequence	10.1128/AEM.67.11.5143-5153.2001	11679338	Appl. Environ. Microbiol. 67:5143-5153 (2001)	Lanoil B.D.; Sassen R.; La Duc M.T.; Sweet S.T.; Nealson K.H.; ;	Lanoil B.D.; Sassen R.; La Duc M.T.; Sweet S.T.; Nealson K.H.; ;	28-AUG-2001 Department of Environmental Sciences, University of California, Rive		
